Ar+13        18        14   6090930.9376(1s)
    1 522513              (2)1(  2.5)         0.0000    {X}
    2 512523              (4)1(  5.5)    228545.9968    {X}
    3 512523              (2)2(  4.5)    404612.1178    {X}
    4 512523              (2)0(  0.5)    511431.0060    {X}
    5 512523              (2)1(  2.5)    548569.9713    {X}
    6 533                 (4)0(  1.5)    711541.0631    {X}
    7 533                 (2)2(  4.5)    810547.1632    {X}
    8 533                 (2)1(  2.5)    907424.3022    {X}
    9 522514              (2)0(  0.5)   3453475.3943    {X}
   10 522515              (2)1(  2.5)   3571965.9642    {X}
   11 512513514           (4)1(  5.5)   3667916.6065    {X}
   12 522516              (2)2(  4.5)   3685819.6183    {X}
   13 512513514           (2)1(  2.5)   3734776.5409    {X}
   14 512513515           (4)2(  9.5)   3771517.8364    {X}
   15 512513515           (2)1(  2.5)   3783558.3070    {X}
   16 512513515           (4)0(  1.5)   3788208.6448    {X}
   17 512513515           (4)1(  5.5)   3818715.5461    {X}
   18 512513515           (2)2(  4.5)   3836537.3073    {X}
   19 512513516           (4)3( 13.5)   3863732.6029    {X}
   20 512513515           (2)0(  0.5)   3867049.6213    {X}
   21 512513516           (4)2(  9.5)   3895448.1246    {X}
   22 512513516           (2)2(  4.5)   3898707.1632    {X}
   23 512513516           (4)1(  5.5)   3901360.9790    {X}
   24 512513514           (2)1(  2.5)   3904034.7259    {X}
   25 512513516           (2)3(  6.5)   3955427.1112    {X}
   26 512513516           (2)1(  2.5)   3967686.7728    {X}
   27 512513515           (2)2(  4.5)   4015897.3527    {X}
   28 512513515           (2)1(  2.5)   4025287.1521    {X}
   29 512513515           (2)0(  0.5)   4050463.1339    {X}
   30 512513516           (2)3(  6.5)   4108851.9584    {X}
   31 512513516           (2)2(  4.5)   4115738.0216    {X}
   32 512513516           (2)1(  2.5)   4142625.6622    {X}
   33 522517              (2)0(  0.5)   4681606.1855    {X}
   34 522518              (2)1(  2.5)   4729755.3017    {X}
   35 522519              (2)2(  4.5)   4769443.1470    {X}
   36 52251A              (2)3(  6.5)   4792215.6434    {X}
   37 512513517           (4)1(  5.5)   4887496.0128    {X}
   38 512513517           (2)1(  2.5)   4904871.6043    {X}
   39 512513518           (4)2(  9.5)   4930945.6079    {X}
   40 512513518           (2)1(  2.5)   4934492.8415    {X}
   41 512513518           (4)0(  1.5)   4936914.5701    {X}
   42 512513518           (4)1(  5.5)   4941964.4738    {X}
   43 512513518           (2)2(  4.5)   4950394.2371    {X}
   44 512513518           (2)0(  0.5)   4963367.5229    {X}
   45 512513519           (4)3( 13.5)   4966493.4356    {X}
   46 512513519           (4)2(  9.5)   4974912.3612    {X}
   47 512513519           (2)2(  4.5)   4977085.6484    {X}
   48 512513519           (4)1(  5.5)   4977594.4127    {X}
   49 51251351A           (4)3( 13.5)   4990656.7477    {X}
   50 51251351A           (2)3(  6.5)   4991769.4594    {X}
   51 51251351A           (4)4( 17.5)   4995529.8718    {X}
   52 512513519           (2)3(  6.5)   4995763.0011    {X}
   53 512513519           (2)1(  2.5)   4998579.6940    {X}
   54 51251351A           (4)2(  9.5)   4998946.0153    {X}
   55 51251351A           (2)4(  8.5)   5000057.0272    {X}
   56 51251351A           (2)2(  4.5)   5002372.6955    {X}
   57 512513517           (2)1(  2.5)   5107073.6009    {X}
   58 512513518           (2)2(  4.5)   5151291.9414    {X}
   59 512513518           (2)1(  2.5)   5152904.5877    {X}
   60 512513518           (2)0(  0.5)   5162588.6780    {X}
   61 512513519           (2)3(  6.5)   5188985.5398    {X}
   62 512513519           (2)2(  4.5)   5189196.6398    {X}
   63 512513519           (2)1(  2.5)   5198874.0397    {X}
   64 51251351A           (2)3(  6.5)   5203901.6962    {X}
   65 51251351A           (2)4(  8.5)   5209904.4271    {X}
   66 51251351A           (2)2(  4.5)   5214585.4220    {X}
   -1    267.183 55.8078 52.2344 23.6824 22.6801 21.8702 13.0357 12.6243 12.3009 12.2542
14.00    3       1.96+04 3.92+04 9.80+04 1.96+05 3.92+05 9.80+05 1.96+06 3.92+06 9.80+06 1.96+07 3.92+07 9.80+07 1.96+08 3.92+08
   2   1 1.00-30 8.97-02 8.96-02 8.90-02 8.80-02 8.59-02 8.02-02 7.23-02 6.10-02 4.29-02 2.99-02 1.88-02 8.74-03 4.55-03 2.31-03 0.00+00
   3   1 3.55+09 1.18+00 1.18+00 1.19+00 1.20+00 1.22+00 1.29+00 1.35+00 1.45+00 1.64+00 1.84+00 2.06+00 2.36+00 2.60+00 2.84+00-3.53-01
   3   2 1.00-30 3.07-01 3.06-01 3.03-01 2.97-01 2.87-01 2.60-01 2.27-01 1.84-01 1.22-01 8.11-02 4.93-02 2.25-02 1.17-02 5.93-03 0.00+00
   4   1 1.45+10 4.31-01 4.32-01 4.34-01 4.38-01 4.46-01 4.67-01 4.92-01 5.32-01 6.11-01 6.87-01 7.71-01 8.89-01 9.82-01 1.08+00-1.43-01
   4   2 1.00-30 4.46-02 4.45-02 4.39-02 4.30-02 4.13-02 3.69-02 3.16-02 2.50-02 1.59-02 1.01-02 5.95-03 2.65-03 1.38-03 6.99-04 0.00+00
   4   3 3.99+01 9.75-02 9.75-02 9.77-02 9.80-02 9.87-02 1.01-01 1.04-01 1.09-01 1.20-01 1.29-01 1.38-01 1.45-01 1.49-01 1.50-01 1.53-01
   5   1 2.75+10 1.93+00 1.93+00 1.94+00 1.96+00 1.99+00 2.10+00 2.22+00 2.40+00 2.76+00 3.10+00 3.48+00 4.01+00 4.43+00 4.87+00-6.57-01
   5   2 1.00-30 4.43-02 4.42-02 4.38-02 4.29-02 4.14-02 3.75-02 3.28-02 2.67-02 1.78-02 1.19-02 7.31-03 3.35-03 1.74-03 8.84-04 0.00+00
   5   3 2.69-04 1.54-01 1.54-01 1.52-01 1.49-01 1.44-01 1.31-01 1.14-01 9.24-02 6.11-02 4.04-02 2.48-02 1.21-02 6.75-03 3.72-03 1.76-07
   5   4 1.00-30 2.33-02 2.32-02 2.30-02 2.25-02 2.15-02 1.92-02 1.65-02 1.30-02 8.23-03 5.23-03 3.09-03 1.43-03 7.75-04 4.14-04 0.00+00
   6   1 1.00-30 1.73-03 1.73-03 1.71-03 1.67-03 1.60-03 1.43-03 1.23-03 9.77-04 6.22-04 3.98-04 2.34-04 1.05-04 5.43-05 2.76-05 0.00+00
   6   2 2.67+10 1.90+00 1.90+00 1.91+00 1.93+00 1.98+00 2.09+00 2.19+00 2.36+00 2.70+00 3.04+00 3.41+00 3.93+00 4.34+00 4.76+00-6.23-01
   6   5 1.00-30 2.57-02 2.57-02 2.55-02 2.52-02 2.45-02 2.28-02 2.05-02 1.72-02 1.21-02 8.36-03 5.25-03 2.43-03 1.27-03 6.43-04 0.00+00
   7   1 2.19+04 9.92-03 9.92-03 9.94-03 9.97-03 1.00-02 1.02-02 1.05-02 1.09-02 1.18-02 1.24-02 1.29-02 1.35-02 1.37-02 1.40-02 1.43-02
   7   2 1.00-30 6.64-02 6.63-02 6.58-02 6.50-02 6.33-02 5.88-02 5.28-02 4.43-02 3.09-02 2.15-02 1.35-02 6.25-03 3.26-03 1.65-03 0.00+00
   7   3 7.74+09 2.48+00 2.48+00 2.49+00 2.52+00 2.57+00 2.71+00 2.85+00 3.06+00 3.50+00 3.93+00 4.40+00 5.06+00 5.57+00 6.09+00-7.61-01
   7   4 1.00-30 1.46-05 1.45-05 1.43-05 1.38-05 1.30-05 1.10-05 8.86-06 6.49-06 3.71-06 2.20-06 1.23-06 5.38-07 2.81-07 1.46-07 0.00+00
   7   5 1.99+09 2.57+00 2.57+00 2.59+00 2.63+00 2.70+00 2.84+00 2.98+00 3.23+00 3.74+00 4.25+00 4.78+00 5.49+00 6.01+00 6.52+00-7.30-01
   7   6 1.00-30 1.63-01 1.63-01 1.61-01 1.58-01 1.52-01 1.38-01 1.21-01 9.85-02 6.59-02 4.41-02 2.70-02 1.23-02 6.41-03 3.26-03 0.00+00
   8   1 1.86+04 6.29-03 6.29-03 6.28-03 6.28-03 6.26-03 6.23-03 6.20-03 6.20-03 6.29-03 6.38-03 6.46-03 6.52-03 6.55-03 6.56-03 6.59-03
   8   2 1.00-30 2.74-02 2.74-02 2.72-02 2.68-02 2.61-02 2.41-02 2.16-02 1.80-02 1.24-02 8.55-03 5.33-03 2.46-03 1.28-03 6.52-04 0.00+00
   8   3 1.25+10 1.17+00 1.17+00 1.18+00 1.19+00 1.21+00 1.27+00 1.34+00 1.44+00 1.66+00 1.87+00 2.09+00 2.41+00 2.67+00 2.93+00-3.89-01
   8   4 2.37+09 5.02-01 5.03-01 5.05-01 5.10-01 5.20-01 5.47-01 5.76-01 6.17-01 7.03-01 7.89-01 8.83-01 1.01+00 1.12+00 1.22+00-1.51-01
   8   5 7.93+09 2.21+00 2.21+00 2.23+00 2.26+00 2.31+00 2.43+00 2.56+00 2.77+00 3.20+00 3.61+00 4.07+00 4.68+00 5.15+00 5.61+00-6.78-01
   8   6 1.00-30 6.38-02 6.36-02 6.28-02 6.15-02 5.89-02 5.26-02 4.50-02 3.55-02 2.25-02 1.43-02 8.40-03 3.75-03 1.94-03 9.87-04 0.00+00
   8   7 1.92+01 3.03-01 3.03-01 3.02-01 3.01-01 3.00-01 2.96-01 2.93-01 2.92-01 2.98-01 3.06-01 3.15-01 3.26-01 3.32-01 3.36-01 3.42-01
   9   1 5.04+11 7.53-03 7.53-03 7.52-03 7.52-03 7.52-03 7.61-03 7.93-03 8.93-03 1.19-02 1.58-02 2.15-02 3.13-02 4.01-02 4.96-02-1.61-02
   9   2 1.00-30 4.56-07 4.55-07 4.52-07 4.47-07 4.37-07 4.07-07 3.65-07 3.04-07 2.09-07 1.42-07 8.86-08 4.08-08 2.11-08 1.07-08 0.00+00
   9   3 9.99+06 4.01-04 4.01-04 4.02-04 4.02-04 4.04-04 4.09-04 4.19-04 4.41-04 4.86-04 5.28-04 5.71-04 6.18-04 6.42-04 6.58-04 6.83-04
   9   4 1.00-30 2.55-04 2.55-04 2.55-04 2.56-04 2.56-04 2.58-04 2.59-04 2.61-04 2.64-04 2.66-04 2.66-04 2.66-04 2.65-04 2.64-04 2.63-04
   9   5 1.00-30 1.16-04 1.16-04 1.14-04 1.12-04 1.07-04 9.60-05 8.24-05 6.52-05 4.13-05 2.64-05 1.57-05 7.32-06 4.00-06 2.15-06 0.00+00
   9   7 1.00-30 6.08-08 6.06-08 5.92-08 5.69-08 5.28-08 4.37-08 3.43-08 2.45-08 1.37-08 8.07-09 4.54-09 2.02-09 1.07-09 5.63-10 0.00+00
   9   8 7.49+09 3.46-04 3.46-04 3.48-04 3.50-04 3.55-04 3.73-04 4.08-04 4.78-04 6.14-04 7.63-04 9.77-04 1.35-03 1.69-03 2.05-03-5.97-04
  10   1 2.87+08 9.22-02 9.21-02 9.19-02 9.14-02 9.05-02 8.83-02 8.58-02 8.31-02 8.00-02 7.86-02 7.82-02 7.84-02 7.87-02 7.90-02 7.96-02
  10   2 1.00-30 5.97-04 5.96-04 5.91-04 5.83-04 5.67-04 5.25-04 4.69-04 3.91-04 2.70-04 1.84-04 1.14-04 5.26-05 2.74-05 1.39-05 0.00+00
  10   3 5.39+10 1.28-03 1.28-03 1.30-03 1.34-03 1.41-03 1.64-03 2.03-03 2.81-03 4.59-03 6.55-03 9.15-03 1.34-02 1.72-02 2.12-02-6.69-03
  10   4 1.12+10 4.99-04 5.00-04 5.06-04 5.17-04 5.39-04 6.06-04 7.13-04 9.14-04 1.35-03 1.80-03 2.41-03 3.41-03 4.28-03 5.22-03-1.55-03
  10   5 1.27+10 1.61-03 1.61-03 1.62-03 1.62-03 1.64-03 1.70-03 1.79-03 1.99-03 2.42-03 2.90-03 3.57-03 4.72-03 5.73-03 6.82-03-1.82-03
  10   6 1.00-30 3.03-07 3.02-07 2.99-07 2.93-07 2.83-07 2.57-07 2.24-07 1.81-07 1.19-07 7.76-08 4.64-08 2.09-08 1.09-08 5.53-09 0.00+00
  10   7 6.32+04 1.12-05 1.12-05 1.13-05 1.13-05 1.15-05 1.19-05 1.26-05 1.36-05 1.54-05 1.68-05 1.82-05 1.97-05 2.06-05 2.12-05 2.23-05
