
MO+32        42        33      32183340.0
    1 22563             (1)0( 0.0)             0.0
    2 22553514          (1)1( 1.0)      19222723.4
    3 22553514          (3)1( 4.0)      19579723.4
    4 22553515          (3)0( 1.0)      19728723.4
    5 22553515          (1)1( 1.0)      19944723.4
    6 22553515          (3)2( 7.0)      20005723.4
    7 22553515          (3)1( 4.0)      20272723.4
    8 22553516          (1)2( 2.0)      20683723.4
    9 22553515          (1)0( 0.0)      20745723.4
   10 22553515          (1)2( 2.0)      20813723.4
   11 22553516          (1)1( 1.0)      20820723.4
   12 22553516          (3)3(10.0)      20848723.4
   13 22553516          (3)2( 7.0)      20866723.4
   14 22553516          (3)1( 4.0)      21118723.4
   15 22553516          (1)3( 3.0)      21544723.4
   16 22553517          (1)1( 1.0)      26129723.4
   17 22553518          (3)0( 1.0)      26339723.4
   18 22553518          (1)1( 1.0)      26427723.4
   19 22553518          (1)0( 0.0)      26496723.4
   20 22553517          (3)1( 4.0)      26501723.4
   21 22553518          (3)2( 7.0)      26553723.4
   22 22553519          (1)2( 2.0)      26708723.4
   23 22553519          (1)1( 1.0)      26758723.4
   24 22553518          (3)1( 4.0)      26810723.4
   25 2255351A          (1)2( 2.0)      26853723.4
   26 2255351A          (1)3( 3.0)      26855723.4
   27 22553519          (3)2( 7.0)      26881723.4
   28 22553519          (3)3(10.0)      26896723.4
   29 2255351A          (3)3(10.0)      27057723.4
   30 2255351A          (3)4(13.0)      27068723.4
   31 22553519          (3)1( 4.0)      27168723.4
   32 2255351A          (3)2( 7.0)      27246723.4
   33 22553518          (1)2( 2.0)      27287723.4
   34 22553519          (1)3( 3.0)      27566723.4
   35 2255351A          (1)4( 4.0)      27710723.4
   -1    1620.53 343.067 322.956 138.011 131.769 124.629 74.9559 72.3983 69.6669 68.3224
 33.0    3       2.18+05 5.45+05 1.09+06 2.18+06 5.45+06 1.09+07 2.18+07 5.45+07 1.09+08 2.18+08 5.45+08 1.09+09 2.18+09 2.40+09
   2   1 9.00+12 1.30-03 1.30-03 1.30-03 1.31-03 1.34-03 1.40-03 1.54-03 1.95-03 2.54-03 3.40-03 4.93-03 6.31-03 7.84-03 8.06-03
   3   1 2.17+12 7.54-04 7.55-04 7.58-04 7.63-04 7.80-04 8.16-04 8.98-04 1.15-03 1.52-03 2.05-03 3.01-03 3.89-03 4.85-03 4.99-03
   6   1 6.11+09 9.79-04 9.80-04 9.81-04 9.84-04 9.93-04 1.01-03 1.04-03 1.11-03 1.18-03 1.26-03 1.33-03 1.38-03 1.41-03 1.41-03
   7   1 1.09+10 8.30-03 8.30-03 8.31-03 8.32-03 8.37-03 8.46-03 8.63-03 9.01-03 9.39-03 9.77-03 1.02-02 1.04-02 1.06-02 1.06-02
   9   1 1.00-30 9.12-03 9.12-03 9.12-03 9.14-03 9.19-03 9.28-03 9.45-03 9.84-03 1.02-02 1.06-02 1.11-02 1.13-02 1.15-02 1.15-02
  10   1 2.50+10 1.01-03 1.01-03 1.01-03 1.01-03 1.02-03 1.04-03 1.07-03 1.15-03 1.22-03 1.30-03 1.39-03 1.44-03 1.47-03 1.48-03
  11   1 1.83+14 3.81-02 3.82-02 3.82-02 3.84-02 3.91-02 4.04-02 4.32-02 5.13-02 6.22-02 7.75-02 1.04-01 1.27-01 1.52-01 1.55-01
  13   1 3.48+13 3.16-02 3.16-02 3.16-02 3.18-02 3.23-02 3.34-02 3.57-02 4.24-02 5.14-02 6.43-02 8.64-02 1.06-01 1.27-01 1.30-01
