Ca+19        20        20  44120270.0179(1s)
    1 511                 (2)0( 0.5)         0.0000    {X}
    2 512                 (2)0( 0.5)  33085163.9617    {X}
    3 513                 (2)1( 2.5)  33124848.3677    {X}
    4 514                 (2)0( 0.5)  39229478.5216    {X}
    5 515                 (2)1( 2.5)  39241231.6224    {X}
    6 516                 (2)2( 4.5)  39250575.9576    {X}
    7 517                 (2)0( 0.5)  41377555.7138    {X}
    8 518                 (2)1( 2.5)  41382509.9536    {X}
    9 519                 (2)2( 4.5)  41386453.2540    {X}
   10 51A                 (2)3( 6.5)  41388128.9705    {X}
   11 51B                 (2)0( 0.5)  42370773.2832    {X}
   12 51C                 (2)1( 2.5)  42373308.1024    {X}
   13 51D                 (2)2( 4.5)  42375326.9203    {X}
   14 51E                 (2)3( 6.5)  42376185.0981    {X}
   15 51F                 (2)4( 8.5)  42376660.8550    {X}
   -1    402.169 100.675 100.314 44.6842 44.5771 44.4919 25.1094 25.0643 25.0284 25.0131 16.0586 16.0355 16.0171 16.0093 16.0049
20.00    3       4.00+04 8.00+04 2.00+05 4.00+05 8.00+05 2.00+06 4.00+06 8.00+06 2.00+07 4.00+07 8.00+07 2.00+08 4.00+08 8.00+08
   2   1 1.00-30 1.79-03 1.79-03 1.79-03 1.79-03 1.79-03 1.80-03 1.80-03 1.81-03 1.84-03 1.88-03 1.93-03 2.01-03 2.08-03 2.13-03 2.24-03
   3   1 1.00+14 7.32-03 7.32-03 7.32-03 7.33-03 7.34-03 7.41-03 7.53-03 7.80-03 8.71-03 1.02-02 1.27-02 1.80-02 2.31-02 2.89-02-1.09-02
   3   2 2.82+06 6.28-01 6.28-01 6.41-01 6.83-01 7.75-01 9.73-01 1.17+00 1.37+00 1.65+00 1.85+00 2.04+00 2.27+00 2.42+00 2.56+00-1.78-01
   4   1 1.00-30 3.81-04 3.81-04 3.81-04 3.81-04 3.81-04 3.81-04 3.80-04 3.80-04 3.80-04 3.83-04 3.88-04 4.01-04 4.12-04 4.22-04 4.43-04
   4   2 1.00-30 2.14-02 2.14-02 2.14-02 2.15-02 2.16-02 2.19-02 2.23-02 2.29-02 2.38-02 2.45-02 2.51-02 2.57-02 2.60-02 2.61-02 2.64-02
   4   3 1.06+12 5.02-03 5.02-03 5.01-03 4.98-03 4.92-03 4.80-03 4.78-03 5.07-03 6.71-03 9.00-03 1.15-02 1.46-02 1.72-02 2.02-02-6.11-03
   5   1 2.68+13 1.58-03 1.58-03 1.58-03 1.58-03 1.58-03 1.58-03 1.59-03 1.61-03 1.72-03 1.94-03 2.33-03 3.18-03 4.00-03 4.92-03-1.75-03
   5   2 3.60+12 2.07-02 2.07-02 2.08-02 2.10-02 2.16-02 2.38-02 2.77-02 3.58-02 5.79-02 8.35-02 1.10-01 1.40-01 1.63-01 1.92-01-6.09-02
   5   3 1.54+09 8.77-02 8.77-02 8.76-02 8.75-02 8.71-02 8.62-02 8.53-02 8.46-02 8.41-02 8.49-02 8.62-02 8.70-02 8.69-02 8.67-02 8.72-02
   5   4 4.41+05 4.72+00 4.73+00 4.87+00 5.29+00 6.05+00 7.44+00 8.65+00 9.87+00 1.14+01 1.25+01 1.35+01 1.47+01 1.56+01 1.64+01-1.07+00
   6   1 3.76+10 2.77-04 2.77-04 2.77-04 2.75-04 2.73-04 2.64-04 2.53-04 2.37-04 2.15-04 2.07-04 2.12-04 2.39-04 2.64-04 2.87-04 3.34-04
   6   2 3.36+09 4.41-02 4.41-02 4.41-02 4.43-02 4.47-02 4.59-02 4.80-02 5.16-02 5.91-02 6.74-02 7.61-02 8.12-02 8.11-02 8.06-02 8.24-02
   6   3 1.04+13 2.68-01 2.68-01 2.68-01 2.69-01 2.72-01 2.83-01 3.04-01 3.48-01 4.60-01 5.90-01 7.26-01 8.78-01 9.94-01 1.13+00-2.97-01
   6   4 1.18-02 2.91-01 2.91-01 2.91-01 2.89-01 2.86-01 2.79-01 2.72-01 2.65-01 2.58-01 2.54-01 2.49-01 2.37-01 2.30-01 2.27-01 2.38-01
   6   5 1.67+05 6.59+00 6.60+00 6.79+00 7.32+00 8.29+00 1.01+01 1.16+01 1.32+01 1.51+01 1.65+01 1.78+01 1.93+01 2.04+01 2.15+01-1.35+00
   7   1 1.00-30 1.45-04 1.45-04 1.45-04 1.45-04 1.45-04 1.45-04 1.45-04 1.44-04 1.43-04 1.44-04 1.45-04 1.49-04 1.53-04 1.56-04 1.64-04
   7   2 1.00-30 4.26-03 4.26-03 4.26-03 4.27-03 4.28-03 4.32-03 4.37-03 4.46-03 4.62-03 4.73-03 4.84-03 4.98-03 5.05-03 5.10-03 5.14-03
   7   3 4.30+11 1.73-03 1.73-03 1.72-03 1.71-03 1.67-03 1.58-03 1.49-03 1.42-03 1.49-03 1.80-03 2.24-03 2.74-03 3.10-03 3.55-03-1.01-03
   7   4 1.00-30 9.69-02 9.69-02 9.70-02 9.75-02 9.83-02 1.01-01 1.03-01 1.06-01 1.10-01 1.13-01 1.15-01 1.13-01 1.11-01 1.10-01 1.14-01
   7   5 3.05+11 1.60-02 1.60-02 1.60-02 1.61-02 1.66-02 1.89-02 2.39-02 3.42-02 5.29-02 6.81-02 8.72-02 1.23-01 1.55-01 1.87-01-4.12-02
   7   6 6.72+07 1.46-02 1.46-02 1.45-02 1.43-02 1.40-02 1.33-02 1.27-02 1.23-02 1.25-02 1.29-02 1.28-02 1.22-02 1.21-02 1.23-02 1.39-02
   8   1 1.09+13 6.07-04 6.07-04 6.07-04 6.07-04 6.06-04 6.06-04 6.06-04 6.12-04 6.45-04 7.14-04 8.45-04 1.13-03 1.42-03 1.73-03-6.08-04
   8   2 1.55+12 5.03-03 5.03-03 5.04-03 5.07-03 5.16-03 5.47-03 6.03-03 7.22-03 1.05-02 1.50-02 2.04-02 2.59-02 2.95-02 3.40-02-1.07-02
   8   3 6.61+08 2.09-02 2.09-02 2.09-02 2.08-02 2.05-02 1.99-02 1.92-02 1.84-02 1.76-02 1.72-02 1.71-02 1.72-02 1.72-02 1.72-02 1.71-02
   8   4 4.89+11 4.78-02 4.78-02 4.83-02 5.00-02 5.45-02 7.16-02 1.00-01 1.50-01 2.38-01 3.10-01 3.96-01 5.51-01 6.89-01 8.30-01-1.94-01
   8   5 1.64+08 3.43-01 3.43-01 3.43-01 3.44-01 3.47-01 3.54-01 3.62-01 3.72-01 3.90-01 4.03-01 4.11-01 4.10-01 4.06-01 4.04-01 4.05-01
   8   6 5.76+10 6.10-02 6.10-02 6.07-02 5.98-02 5.78-02 5.44-02 5.30-02 5.51-02 6.24-02 6.97-02 7.95-02 9.87-02 1.16-01 1.34-01-2.35-02
   8   7 1.10+05 1.99+01 1.99+01 2.04+01 2.18+01 2.44+01 2.89+01 3.27+01 3.65+01 4.12+01 4.46+01 4.79+01 5.25+01 5.58+01 5.88+01-3.58+00
   9   1 2.07+10 1.43-04 1.43-04 1.43-04 1.42-04 1.41-04 1.36-04 1.30-04 1.22-04 1.09-04 1.03-04 1.04-04 1.14-04 1.26-04 1.36-04 1.58-04
   9   2 3.53+08 7.91-03 7.91-03 7.90-03 7.89-03 7.85-03 7.76-03 7.72-03 7.78-03 8.16-03 8.76-03 9.53-03 1.03-02 1.05-02 1.05-02 1.04-02
   9   3 3.32+12 5.50-02 5.50-02 5.50-02 5.50-02 5.50-02 5.54-02 5.68-02 6.07-02 7.23-02 8.92-02 1.10-01 1.31-01 1.45-01 1.61-01-3.87-02
   9   4 2.46+08 1.11-01 1.11-01 1.11-01 1.13-01 1.16-01 1.27-01 1.40-01 1.58-01 1.92-01 2.16-01 2.23-01 1.98-01 1.81-01 1.80-01 2.28-01
   9   5 1.13+12 4.21-01 4.21-01 4.23-01 4.31-01 4.52-01 5.27-01 6.44-01 8.40-01 1.19+00 1.47+00 1.79+00 2.35+00 2.84+00 3.35+00-7.51-01
   9   6 7.62+07 5.77-01 5.77-01 5.76-01 5.74-01 5.70-01 5.62-01 5.56-01 5.52-01 5.54-01 5.60-01 5.63-01 5.58-01 5.50-01 5.45-01 5.42-01
   9   7 2.23-03 1.28+00 1.28+00 1.28+00 1.27+00 1.26+00 1.23+00 1.20+00 1.18+00 1.14+00 1.07+00 9.50-01 7.72-01 7.24-01 7.57-01 1.05+00
   9   8 5.36+04 3.45+01 3.45+01 3.53+01 3.77+01 4.18+01 4.91+01 5.53+01 6.15+01 6.93+01 7.47+01 8.01+01 8.72+01 9.24+01 9.72+01-5.75+00
